pBrand,pCategory,pModel,pTitle,pURL,price,rDate,rRating,rText,rTitle,rURL,rUser,siteCode
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,27-Dec-16," 4.9
 out of
 5
","Very impressed with the unit. We've have been using the unit for about a month now. Delivery was quick and packaging was well done to protect the unit during shipping. Installation was easy. We live in an old house built in the 1880's with copper pipes. . My water here is hard so we have a water softener. I also have an inline water filter that connects to my kitchen sink that helped with water taste prior to purchasing this unit. I used a charcoal filter in it to improve my water taste. I removed the charcoal water filter and installed a paper filter so not to restrict my water pressure to the RO system. Took me a couple of hours to install the RO unit. I mounted the unit in my basebent crawl area, with access from my basement. I have about 5 ft of clearance that allowed me to mount it underneath the floor area below the kitchen sink. I built a plywood mount with a platform on the opposite side for the tank to sit on. I bought an ice maker kit to connect to my refrigerator ice maker and made all the connections at one time. This made my wife very happy....no more filling ice trays. Had one minor leak at a quick connection but pushed the hose in tighter and had no leaks from then on. We are very impressed with the water taste. Our water total dissolved solid reading is 349 in our regular sink water. Through the RO unit it is 21. Very impressed overall. We have been using bottled water for our coffee maker. I tested that water and had a 0 to 7 reading. My wife commented that there is no longer any particles in her water after the ice melts inside her water glass. You would usually see small mineral particles at the bottom of the glass. Always assumed it was minerals but not sure. The taste of our water is so much better now. We love the unit and recommended it to my brother who lives in Arizona. He was complaining about the price of his bottled water delivery service increasing for his home use. He said it would pay for itself in 6 months verses his bottled water costs. Overall we love the great tasting water this produces. The water pressure from the tank is very good. We use it for our coffee maker, drinking and our ice maker. I discovered my wife was using reg sink water for cooking the other day. She said she didn't think to use it for cooking. She said she would be using it for cooking from now on. All in all we are very satisfied with the water taste and knowing we are drinking safe water now. Living in farm country in northern Illinois there's a good chance there could be chemicals leaching into our water supply. We highly recommend it to everyone.",Very impressed with the unit. We've have been using the unit for about a month now. Delivery was ...,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Geoken,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,1-Mar-17," 4.9
 out of
 5
",The water in San Diego is terrible. It taste and smells like chlorine along with many more unfamiliar taste that shouldn't be in drinking water. The APEC system removed all the smell and taste from the tap water and is as good as the bottled water we were getting. I haven't used a TDS meter yet. System was easy to install. There were a couple issues. The primary one was the water in elbow leaked at the housing. I called APEC and they were helpful. Found out it was the Teflon tape on the threads. They sent a new one to replace as it was a preassembled portion of the system.,The water in San Diego is terrible. It taste and smells like chlorine along with many more unfami...,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,stinkytapwater,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,21-Nov-16," 4.9
 out of
 5
","This is an awesome product and bought it based on recommendations and found it perfect. Also, customer care is very supportive and helpful beyond expectations !!","This is an awesome product and bought it based on recommendations and found it perfect. Also, cus...",http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Ajay,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,23-Oct-16," 4.9
 out of
 5
","Long time wish to have a good water filter comes true when doing kitchen remodel. This 5-stage RO filter system is what expected with reasonable price. Only issue is for small kitchen, it will use up half of the under sink space. Tried to find if anyone ever install it in basement but failed. Just not sure if the pressure will be big enough to push the filtered water from basement. Good news is after try, it works great for me! Try the tap water and the filtered one, do taste the different!",Good taste water with it for reasonable price,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Henry,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,21-Feb-17," 4.0
 out of
 5
",it leaks ! i teflon tape still leaks new fittings still leaks silicone still leaks,it leaks ! i teflon tape still leaks new fittings still leaks silicone still leaks,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,pman,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,24-Jan-17," 4.0
 out of
 5
","Well made, good price & works well. This one was installed on hot water side of house to prevent well water particulates from plugging screens on appliances .","Well made, good price & works well. This one...",http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,Pogo58,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,29-Nov-16," 4.0
 out of
 5
","Easy to install whole-house water filter. I've purchased the same model GE filter before, and sought out an identical one for our current home. Very pleased with the quality of this item, which I ordered online because my local stores were sold out. Definitely recommend!","Easy to install whole-house water filter. I've purchased the same model GE filter before, and so...",http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,fredders,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,25-Oct-16," 4.0
 out of
 5
",First let me say that I am not using this in a house. I bought it with some garden hose adapters to filter water at my marina before using to winterize my sailboat. My marina has some old pipes that have a lot of algae that is in the water. I used a simple white particulate filter element with this filter to remove the floating stuff. Worked great. Now I am considering replacing the white filter cartridge with one of the charcoal types to filter water of unknown quality for use in my on-board water tanks that is used for drinking.,First let me say that I am not using this in a house. I bought it with some garden hose adapters...,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,RichS,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,21-Nov-15," 4.0
 out of
 5
","Bought this filter system/Carbon Filter for drinking water. With some little effort was able to install under sink and feeds cold side as well as fridge ice cube maker. Chose this system over the other types due to the large amount of water filtered before having to change filter, pressure/flow rate does NOT change, portability (we rent, so when we move the filter system comes too) and price; very inexpensive in the long run... Taste is much improved over Massillon water and whatever is in these pipes.... water has NO ""floaties""... Install valves on both sides, In and Out!! Install date 9/13/2015, no issues as of today.","Great tasting water. Easy install, DIY",http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,Lexor,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,9-Aug-16," 4.0
 out of
 5
","Also purchased:
Carbon Replace Filter 2 Pack, Model # FXWTC, Store SKU # 201426, Internet/Catalog SKU 100034332",very bad design,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,Lance,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,16-Aug-16," 4.0
 out of
 5
",purchased this product online through home depot and had to take back because the plastic threads were not straight in the filter so I picked up another one in the store and could not get to stop leaking where the pipes thread into . went and bought a whirlpool brand water filter that came with metal thread and installed problem solved,Best purchase ever,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,Charlie,HD
GE,water filter,"Model # GXWH04F
Internet #100471282
Store SKU #319246",Whole Home Water Filtration System,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,$19.98 ,8-Jul-13," 4.0
 out of
 5
",easy to install. easy to service. Great value. using in conjunction with a water softener.,Great whole house filtering system,http://www.homedepot.com/p/GE-Whole-Home-Water-Filtration-System-GXWH04F/100471282,HoneyDo1,HD
